identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
1592903,SP115/1,SHIRALA - 09/07/1915 [BOX 15A],SHIRALA - Date of Arrival 09/07/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][8 pages][Box 15A],1913 - 1915,1913,1915,Open,Sydney,False,0
1592907,SP115/1,ST ALBANS - [PART 1] - 16/07/1915 [BOX 15A],ST ALBANS - [Part 1] - Date of Arrival 16/07/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box 15A],1914 - 1915,1914,1915,Open,Sydney,False,0
1592908,SP115/1,ST ALBANS - [PART 2] - 16/07/1915 [BOX 15A],ST ALBANS - [Part 2] - Date of Arrival 16/07/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box 15A],1913 - 1915,1913,1915,Open,Sydney,False,0
1593000,SP115/1,ST ALBANS - [PART 3] - 16/07/1915 [BOX 15A],ST ALBANS - [Part 3] - Date of Arrival 16/07/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][Box 15A],1910 - 1915,1910,1915,Open,Sydney,False,0
1593017,SP115/1,CHANGSHA - 27/07/1915 [BOX 15A],CHANGSHA - Date of Arrival 27/07/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][16 pages][Box 15A],1910 - 1915,1910,1915,Open,Sydney,False,0
1593019,SP115/1,EMPIRE - [PART 1] - 12/08/1915 [BOX 15A],EMPIRE - [Part 1] - Date of Arrival 12/08/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box 15A],1914 - 1915,1914,1915,Open,Sydney,False,0
1593031,SP115/1,EMPIRE - [PART 2] - 12/08/1915 [BOX 15A],EMPIRE - [Part 2] - Date of Arrival 12/08/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box 15A],1914 - 1915,1914,1915,Open,Sydney,False,0
1593035,SP115/1,UMBALLA - 13/08/1915 [BOX 15A],UMBALLA - Date of Arrival 13/08/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][4 pages][Box 15A],1913 - 1915,1913,1915,Open,Sydney,False,0
1593059,SP115/1,29/08/1915 [BOX 15A],List of expired certificates exempting from Dictation test [Aug - Oct 1915][1 page][Box 15A],1915 - 1915,1915,1915,Open,Sydney,False,0
1593060,SP115/1,EASTERN - [PART 1] - DATE OF ARRIVAL 29/08/1915 [BOX 15A],EASTERN - [Part 1] - Date of arrival 29/08/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box 15A],1914 - 1915,1914,1915,Open,Sydney,False,0
1593065,SP115/1,EASTERN - [PART 2] - DATE OF ARRIVAL 29/08/1915 [BOX 15A],EASTERN - [Part 2] - Date of arrival 29/08/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box 15A],1914 - 1915,1914,1915,Open,Sydney,False,0
1593069,SP115/1,EASTERN - [PART 3] - 29/08/1915 [BOX 16],EASTERN - [Part 3] - Date of Arrival 29/08/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box16],1913 - 1915,1913,1915,Open,Sydney,False,0
1593071,SP115/1,EASTERN - [PART 4] - 29/08/1915 -[1CM][BOX16] [BOX 16],EASTERN - [Part 4] - Date of Arrival 29/08/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][1cm][Box16],1903 - 1915,1903,1915,Open,Sydney,False,0
1593074,SP115/1,HITACHI MARU - 08/09/1915 [BOX 16],HITACHI MARU - Date of arrival 08/09/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][4 pages][Box16],1914 - 1915,1914,1915,Open,Sydney,False,0
1593263,SP115/1,ALDENHAM - 18/09/1915 [BOX 16],ALDENHAM - Date of arrival 18/09/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2.5cm][Box16],1912 - 1915,1912,1915,Open,Sydney,False,0
1593283,SP115/1,CHANGSHA - 26/09/1915 [BOX 16],CHANGSHA - Date of arrival 26/09/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][16 pages][Box16],1913 - 1915,1913,1915,Open,Sydney,False,0
1593289,SP115/1,TANGO MARU - 04/10/1915 [BOX 16],ULA - Date of arrival 04/10/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][8 pages][Box16],1912 - 1915,1912,1915,Open,Sydney,False,0
1593317,SP115/1,TANGO MARU - 04/10/1915 [BOX 16],TANGO MARU - Date of arrival 04/10/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][8 pages][Box16],1915 - 1915,1915,1915,Open,Sydney,False,0
1593340,SP115/1,CHINDWARRA - 15/10/1915 [BOX 16],CHINDWARRA - Date of arrival 15/10/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][Box16],1915 - 1915,1915,1915,Open,Sydney,False,0
1593463,SP115/1,ST ALBANS - [PART 1] - 23/10/1915 [BOX 16],ST ALBANS - [Part 1] - Date of arrival 23/10/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][Box16],1914 - 1915,1914,1915,Open,Sydney,False,0
1593471,SP115/1,ST ALBANS - [PART 2] - 23/10/1915 [BOX 16],ST ALBANS - [Part 2] - Date of arrival 23/10/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][2cm][Box16],1914 - 1915,1914,1915,Open,Sydney,False,0
1593475,SP115/1,ST ALBANS - [PART 3] - 23/10/1915 [BOX 16],ST ALBANS - [Part 3] - Date of arrival 23/10/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints and 1 naturalization certificate][2.5cm][Box16],1884 - 1915,1884,1915,Open,Sydney,False,0
1597368,SP115/1,TAIYUAN - 24/10/1915 [BOX 16],TAIYUAN - Date of arrival 24/10/1915 - [Certificates of Exemption for passengers; includes photographs and hand prints][20 pages][Box 16],1912 - 1915,1912,1915,Open,Sydney,False,0
1599474,SP115/1,8/11/1915 [BOX 16A],List of expired certificates exempting from Dictation test [Nov - Dec 1915][1 page][Box 16A],1915 - 1915,1915,1915,Open,Sydney,False,0
1599481,SP115/1,UJINA - 08/11/1915 [BOX 16A],UJINA - Date of arrival 08/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][4 pages][Box 16A],1913 - 1915,1913,1915,Open,Sydney,False,0
1599485,SP115/1,EMPIRE - [PART 1] - 10/11/1915 [BOX 16A],EMPIRE - [Part 1] - Date of arrival 10/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][2cm][Box 16A],1914 - 1915,1914,1915,Open,Sydney,False,0
1599488,SP115/1,EMPIRE - [PART 2] - 10/11/1915 [BOX 16A],EMPIRE - [Part 2] - Date of arrival 10/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][2cm][Box 16A],1914 - 1915,1914,1915,Open,Sydney,False,0
1599493,SP115/1,EMPIRE - [PART 3] - 10/11/1915 [BOX 16A],EMPIRE - [Part 3] - Date of arrival 10/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][2cm][Box 16A],1914 - 1915,1914,1915,Open,Sydney,False,0
1599497,SP115/1,EMPIRE - [PART 4] - 10/11/1915 [BOX 16A],EMPIRE - [Part 4] - Date of arrival 10/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][1.5cm][Box 16A],1914 - 1915,1914,1915,Open,Sydney,False,0
1599862,SP115/1,EASTERN - [PART 1] - DATE OF ARRIVAL 27/11/1915 [BOX 16A],EASTERN - [Part 1] - Date of arrival 27/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][2cm][Box 16A],1914 - 1915,1914,1915,Open,Sydney,False,0
1599865,SP115/1,EASTERN - [PART 2] - DATE OF ARRIVAL 27/11/1915 [BOX 16A],EASTERN - [Part 2] - Date of arrival 27/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][2cm][Box 16A],1914 - 1915,1914,1915,Open,Sydney,False,0
1599868,SP115/1,EASTERN - [PART 3] - DATE OF ARRIVAL 27/11/1915 [BOX 16A],EASTERN - [Part 3] - Date of arrival 27/11/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][1.5cm][Box 16A],1905 - 1915,1905,1915,Open,Sydney,False,0
1600093,SP115/1,CHANGSHA - 10/12/1915 [BOX 16A],CHANGSHA - Date of arrival 10/12/1915 - [Certicates of Exemption for passengers; includes photographs and hand prints][16 pages][Box 16A],1913 - 1915,1913,1915,Open,Sydney,False,0
1600102,SP115/1,ALDENHAM - [PART 1] DATE OF ARRIVAL 23/12/1915 [BOX 17],ALDENHAM - [Part 1] Date of arrival 23/12/1915[Certificates of Exemption for passengers; includes photographs and hand prints] [1.5cm][Box 17],1915 - 1915,1915,1915,Open,Sydney,False,0
1600103,SP115/1,ALDENHAM - [PART 2] DATE OF ARRIVAL 23/12/1915 [BOX 17],ALDENHAM - [Part 2] Date of arrival 23/12/1915[Certificates of Exemption for passengers; includes photographs and hand prints] [1.5cm][Box 17],1913 - 1915,1913,1915,Open,Sydney,False,0
1600110,SP115/1,MINDINI - 28/12/1915 [BOX 17],MINDINI - Date of arrival 28/12/1915[Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 17],1915 - 1915,1915,1915,Open,Sydney,False,0
1600111,SP115/1,ARABIA - 29/12/1915  [BOX 17],ARABIA - Date of arrival 29/12/1915 [Certificates of Exemption for passengers; includes photographs and hand prints] [12 pages][Box 17],1912 - 1915,1912,1915,Open,Sydney,False,0
1600291,SP115/1,06/01/1916 [BOX 17],List of expired certificates exempting from Dictation test [Jan - Mar 1916] [1 page][Box 17],1916 - 1916,1916,1916,Open,Sydney,False,0
1600304,SP115/1,TAIYUAN - 06/01/1916  [BOX 17],TAIYUAN - Date of arrival 06/01/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [8 pages][Box 17],1915 - 1916,1915,1916,Open,Sydney,False,0
1600305,SP115/1,ST ALBANS - [PART 1] -10/01/1916 [BOX 17],ST ALBANS - [Part 1] -Date of arrival 10/01/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17],1915 - 1916,1915,1916,Open,Sydney,False,0
1600306,SP115/1,ST ALBANS - [PART 2] -10/01/1916 [BOX 17],ST ALBANS - [Part 2] -Date of arrival 10/01/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17],1911 - 1916,1911,1916,Open,Sydney,False,0
1600307,SP115/1,EL KANTARA - 10/01/1916  [BOX 17],EL KANTARA - Date of arrival 10/01/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [20 pages][Box 17],1911 - 1916,1911,1916,Open,Sydney,False,0
1600309,SP115/1,LEVUKA - 11/01/1916  [BOX 17],LEVUKA - Date of arrival 11/01/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 17],1915 - 1916,1915,1916,Open,Sydney,False,0
1600310,SP115/1,VENTURA - 18/01/1916  [BOX 17],VENTURA - Date of arrival 18/01/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 17],1915 - 1916,1915,1916,Open,Sydney,False,0
1600311,SP115/1,NIKKO MARU - 03/02/1916 [BOX 17],NIKKO MARU - Date of arrival 03/02/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [12 pages][Box 17],1913 - 1916,1913,1916,Open,Sydney,False,0
1600312,SP115/1,LEVUKA - 08/02/1916  [BOX 17],LEVUKA - Date of arrival 08/02/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 17],1915 - 1916,1915,1916,Open,Sydney,False,0
1600313,SP115/1,MEDINA - 11/02/1916  [BOX 17],MEDINA - Date of arrival 11/02/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [8 pages][Box 17],1910 - 1916,1910,1916,Open,Sydney,False,0
1600314,SP115/1,EASTERN - 19/02/1916  [BOX 17],EASTERN - Date of arrival 19/02/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17],1910 - 1916,1910,1916,Open,Sydney,False,0
1600315,SP115/1,CHANGSHA - 20/02/1916  [BOX 17],CHANGSHA - Date of arrival 20/02/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [12 pages][Box 17],1913 - 1916,1913,1916,Open,Sydney,False,0
1600316,SP115/1,PALOONA - 03/03/1916 [BOX 17],PALOONA - Date of arrival 03/03/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [3 pages][Box 17],1915 - 1916,1915,1916,Open,Sydney,False,0
1600390,SP115/1,TAIYUAN - [PART 1] - DATE OF ARRIVAL 23/03/1916 [BOX 17],TAIYUAN - [Part 1] - Date of arrival 23/03/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [1.5cm][Box 17],1914 - 1916,1914,1916,Open,Sydney,False,0
1600391,SP115/1,TAIYUAN - [PART 2] - DATE OF ARRIVAL 23/03/1916 [BOX 17],TAIYUAN - [Part 2] - Date of arrival 23/03/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [1.5cm][Box 17],1912 - 1916,1912,1916,Open,Sydney,False,0
1600392,SP115/1,KHIVA - 24/03/1916  [BOX 17],KHIVA - Date of arrival 24/03/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 17],1914 - 1916,1914,1916,Open,Sydney,False,0
1600760,SP115/1,01/04/1916 [BOX 17A],List of expired certificates exempting from Dictation test [Apr - May 1916] [1 page][Box 17A],1916 - 1916,1916,1916,Open,Sydney,False,0
1600787,SP115/1,TANGO MARU - 03/04/1916 [BOX 17A],TANGO MARU - Date of arrival 03/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [12 pages][Box 17A],1914 - 1916,1914,1916,Open,Sydney,False,0
1600788,SP115/1,ST ALBANS - [PART 1] - 03/04/1916 [BOX 17A],ST ALBANS - [Part 1] - Date of arrival 03/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17A],1915 - 1916,1915,1916,Open,Sydney,False,0
1600789,SP115/1,ST ALBANS - [PART 2] - 03/04/1916 [BOX 17A],ST ALBANS - [Part 2] - Date of arrival 03/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17A],1914 - 1916,1914,1916,Open,Sydney,False,0
1600791,SP115/1,ST ALBANS - [PART 3] - 03/04/1916 [BOX 17A],ST ALBANS - [Part 3] - Date of arrival 03/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17A],1914 - 1916,1914,1916,Open,Sydney,False,0
1600792,SP115/1,ST ALBANS - [PART 4] - 03/04/1916 [BOX 17A],ST ALBANS - [Part 4] - Date of arrival 03/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17A],1914 - 1916,1914,1916,Open,Sydney,False,0
1600793,SP115/1,TANGO MARU - 01/04/1916 [BOX 17A],TANGO MARU - Date of arrival 01/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [20 pages][Box 17A],1913 - 1916,1913,1916,Open,Sydney,False,0
1600794,SP115/1,NIAGARA - 07/04/1916  [BOX 17A],NIAGARA - Date of arrival 07/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [5 pages][Box 17A],1916 - 1916,1916,1916,Open,Sydney,False,0
1600795,SP115/1,EMPIRE - [PART 1] - DATE OF ARRIVAL 28/04/1916 [BOX 17A],EMPIRE - [Part 1] - Date of arrival 28/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17A],1915 - 1916,1915,1916,Open,Sydney,False,0
1600796,SP115/1,EMPIRE - [PART 2] - DATE OF ARRIVAL 28/04/1916 [BOX 17A],EMPIRE - [Part 2] - Date of arrival 28/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17A],1915 - 1916,1915,1916,Open,Sydney,False,0
1600798,SP115/1,EMPIRE - [PART 3] - DATE OF ARRIVAL 28/04/1916 [BOX 17A],EMPIRE - [Part 3] - Date of arrival 28/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 17A],1912 - 1916,1912,1916,Open,Sydney,False,0
1601268,SP115/1,NIKKO MARU - 29/04/1916  [BOX 18],NIKKO MARU - Date of arrival 29/04/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 18],1914 - 1916,1914,1916,Open,Sydney,False,0
1601269,SP115/1,CHANGSHA - 01/05/1916 [BOX 18],CHANGSHA - Date of arrival 01/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [20 pages][Box 18],1914 - 1916,1914,1916,Open,Sydney,False,0
1601270,SP115/1,LEVUKA - 02/05/1916 [BOX 18],LEVUKA - Date of arrival 02/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 18],1913 - 1916,1913,1916,Open,Sydney,False,0
1601310,SP115/1,GANGE - 05/05/1916 [BOX 18],GANGE - Date of arrival 05/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 18],1915 - 1916,1915,1916,Open,Sydney,False,0
1601312,SP115/1,01/05/1916 [BOX 18],List of expired certificates exempting from Dictation test [May - June 1916] [1 page][Box 18],1916 - 1916,1916,1916,Open,Sydney,False,0
1601313,SP115/1,EASTERN -[PART 1] - 19/05/1916 [BOX 18],EASTERN -[Part 1] - Date of arrival 19/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18],1915 - 1916,1915,1916,Open,Sydney,False,0
1601315,SP115/1,EASTERN -[PART 2] - 19/05/1916 [BOX 18],EASTERN -[Part 2] - Date of arrival 19/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18],1915 - 1916,1915,1916,Open,Sydney,False,0
1601316,SP115/1,EASTERN -[PART 3] - 19/05/1916 [BOX 18],EASTERN -[Part 3] - Date of arrival 19/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18],1915 - 1916,1915,1916,Open,Sydney,False,0
1601617,SP115/1,EASTERN -[PART 4] - 19/05/1916 [BOX 18],EASTERN -[Part 4] - Date of arrival 19/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18],1914 - 1916,1914,1916,Open,Sydney,False,0
1601618,SP115/1,EASTERN -[PART 5] - 19/05/1916 [BOX 18],EASTERN -[Part 5] - Date of arrival 19/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18],1914 - 1916,1914,1916,Open,Sydney,False,0
1601619,SP115/1,EASTERN -[PART 6] - 19/05/1916 [BOX 18],EASTERN -[Part 6] - Date of arrival 19/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18],1913 - 1916,1913,1916,Open,Sydney,False,0
1601620,SP115/1,EASTERN -[PART 7] - 19/05/1916 [BOX 18],EASTERN -[Part 7] - Date of arrival 19/05/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18],1913 - 1916,1913,1916,Open,Sydney,False,0
1601621,SP115/1,AKI MARU - 05/06/1916 [BOX 18],AKI MARU - Date of arrival 05/06/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [20 pages][Box 18],1915 - 1916,1915,1916,Open,Sydney,True,23
1603220,SP115/1,26/06/1916 [BOX 18A],List of expired certificates exempting from Dictation test [June - Aug 1916] [1 page][Box 18A],1916 - 1916,1916,1916,Open,Sydney,False,0
1603222,SP115/1,ST ALBANS - [PART 1] - DATE OF ARRIVAL 26/06/1916 [BOX 18A],ST ALBANS - [Part 1] - Date of arrival 26/06/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18A],1915 - 1916,1915,1916,Open,Sydney,False,0
1603223,SP115/1,ST ALBANS - [PART 2] - DATE OF ARRIVAL 26/06/1916 [BOX 18A],ST ALBANS - [Part 2] - Date of arrival 26/06/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18A],1915 - 1916,1915,1916,Open,Sydney,False,0
1603224,SP115/1,ST ALBANS - [PART 3] - DATE OF ARRIVAL 26/06/1916 [BOX 18A],ST ALBANS - [Part 3] - Date of arrival 26/06/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18A],1914 - 1916,1914,1916,Open,Sydney,False,0
1603225,SP115/1,ST ALBANS - [PART 4] - DATE OF ARRIVAL 26/06/1916 [BOX 18A],ST ALBANS - [Part 4] - Date of arrival 26/06/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18A],1914 - 1916,1914,1916,Open,Sydney,False,0
1603226,SP115/1,ST ALBANS - [PART 5] - DATE OF ARRIVAL 26/06/1916 [BOX 18A],ST ALBANS - [Part 5] - Date of arrival 26/06/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 18A],1905 - 1916,1905,1916,Open,Sydney,False,0
1603227,SP115/1,MAKURA - 30/06/1916  [BOX 18A],MAKURA - Date of arrival 30/06/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [4 pages][Box 18A],1916 - 1916,1916,1916,Open,Sydney,False,0
1603228,SP115/1,TANGO MARU - 01/07/1916 [BOX 18A],TANGO MARU - Date of arrival 01/07/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [8 pages][Box 18A],1915 - 1916,1915,1916,Open,Sydney,False,0
1603229,SP115/1,TANGO MARU - 04/07/1916 [BOX 18A],TANGO MARU - Date of arrival 04/07/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [12 pages][Box 18A],1913 - 1916,1913,1916,Open,Sydney,False,0
1603230,SP115/1,MALWA - 10/07/1916  [BOX 18A],MALWA - Date of arrival 10/07/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [17 pages][Box 18A],1910 - 1916,1910,1916,Open,Sydney,False,0
1603231,SP115/1,SEALDA - 11/07/1916  [BOX 18A],SEALDA - Date of arrival 11/07/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [16 pages][Box 18A],1911 - 1916,1911,1916,Open,Sydney,False,0
1603662,SP115/1,ST GEORGE- 17/07/1916  [BOX 18A],St GEORGE- Date of arrival 17/07/1916 [Certificates of exemption for passengers] [4 pages][Box 18A],1916 - 1916,1916,1916,Open,Sydney,False,0
1603663,SP115/1,JOAN CRAIG - 26/07/1916  [BOX 18A],JOAN CRAIG - Date of arrival 26/07/1916 [Certificates of exemption for passengers] [4 pages][Box 18A],1914 - 1916,1914,1916,Open,Sydney,False,0
1603664,SP115/1,NIKKO MARU - 29/07/1916  [BOX 18A],NIKKO MARU - Date of arrival 29/07/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [12 pages][Box 18A],1914 - 1916,1914,1916,Open,Sydney,False,0
1603668,SP115/1,NIKKO MARU - [PART 1] - 04/08/1916 [BOX 19],NIKKO MARU - [Part 1] - Date of arrival 04/08/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 19],1914 - 1916,1914,1916,Open,Sydney,False,0
1603669,SP115/1,NIKKO MARU - [PART 2] - 04/08/1916 [BOX 19],NIKKO MARU - [Part 1] - Date of arrival 04/08/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 19],1912 - 1916,1912,1916,Open,Sydney,False,0
1606856,SP115/1,04/08/1916 [BOX 19],List of expired certificates exempting from Dictation test [Aug - Sept 1916] [1 page][Box 19],1916 - 1916,1916,1916,Open,Sydney,False,0
1606857,SP115/1,EASTERN - [PART 1] -10/08/1916 [BOX 19],EASTERN - [Part 1] -Date of arrival 10/08/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 19],1915 - 1916,1915,1916,Open,Sydney,False,0
1606859,SP115/1,EASTERN - [PART 2] -10/08/1916 [BOX 19],EASTERN - [Part 2] -Date of arrival 10/08/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 19],1915 - 1916,1915,1916,Open,Sydney,False,0
1606860,SP115/1,EASTERN - [PART 3] -10/08/1916 [BOX 19],EASTERN - [Part 3] -Date of arrival 10/08/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 19],1914 - 1916,1914,1916,Open,Sydney,False,0
1606861,SP115/1,EASTERN - [PART 4] -10/08/1916 [BOX 19],EASTERN - [Part 4] -Date of arrival 10/08/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 19],1906 - 1916,1906,1916,Open,Sydney,False,0
1606862,SP115/1,CHANGSHA - 12/08/1916  [BOX 19A],CHANGSHA - Date of arrival 12/08/1916 [Certificates of Exemption for passengers; includes photographs and hand prints] [2cm][Box 19A],1905 - 1916,1905,1916,Open,Sydney,False,0
